id,despertar,fecha,hora,lat,lon,estado,bateria_v,bateria_pct,device,created_at
16,84,05/09/2026,21:41:40,4.72963,-74.284988,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T16:50:14.704923
17,84,05/09/2026,21:57:40,4.729622,-74.284953,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T16:50:15.913630
18,84,05/09/2026,22:13:40,4.729672,-74.284999,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T16:50:17.135454
19,84,05/09/2026,22:45:38,4.729666,-74.284965,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T16:50:19.430033
20,84,05/09/2026,23:17:37,4.729747,-74.285038,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T16:50:21.987211
21,84,05/09/2026,23:33:37,4.729664,-74.28497,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T16:50:23.188926
22,84,06/09/2026,00:21:35,4.72952,-74.284909,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T16:50:26.694830
23,85,06/09/2026,00:37:34,4.729555,-74.284924,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:30.677086
24,85,06/09/2026,00:53:33,4.729577,-74.284943,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:32.084023
25,85,06/09/2026,01:09:32,4.729627,-74.284987,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:33.185124
26,85,06/09/2026,01:41:29,4.728576,-74.283957,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:35.458312
27,85,06/09/2026,02:29:29,4.818283,-74.348944,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:39.003176
28,85,06/09/2026,03:01:32,4.826695,-74.353031,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:41.688894
29,85,06/09/2026,03:17:32,4.826709,-74.353054,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:42.878800
30,85,06/09/2026,03:49:33,4.826698,-74.353084,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:45.191045
31,85,06/09/2026,04:05:33,4.826728,-74.353061,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:46.293846
32,85,06/09/2026,04:37:32,4.826712,-74.353039,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:48.482520
33,85,06/09/2026,04:53:31,4.826707,-74.353064,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:49.554564
34,85,06/09/2026,05:25:30,4.826714,-74.353095,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:51.766460
35,85,06/09/2026,05:41:29,4.826722,-74.353042,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:05:52.903466
36,88,06/09/2026,06:13:26,4.826717,-74.353077,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:37.878115
37,88,06/09/2026,06:29:26,4.826705,-74.353054,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:39.236214
38,88,06/09/2026,06:45:26,4.826717,-74.35307,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:40.583390
39,88,06/09/2026,07:01:26,4.826727,-74.353083,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:42.252860
40,88,06/09/2026,07:17:25,4.82671,-74.353043,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:43.613164
41,88,06/09/2026,07:33:24,4.826736,-74.353104,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:45.229393
42,88,06/09/2026,07:49:24,4.826729,-74.353075,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:46.994841
43,88,06/09/2026,08:05:24,4.826688,-74.353023,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:48.455920
44,88,06/09/2026,08:37:25,4.82674,-74.352947,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:51.217464
45,88,06/09/2026,09:09:26,4.826761,-74.352962,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:54.374163
46,88,06/09/2026,09:41:27,4.82672,-74.35295,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:53:57.401921
47,88,06/09/2026,10:29:30,4.826732,-74.352984,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:54:01.740767
48,88,06/09/2026,11:01:32,4.826736,-74.352962,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T17:54:04.715066
49,89,06/09/2026,11:17:34,4.826757,-74.352947,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T18:09:49.811373
50,89,06/09/2026,11:33:36,4.826721,-74.352952,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T18:09:51.839663
51,84,06/09/2026,11:50:30,4.826742167,-74.35298067,NUEVA UBICACION,0,0,DATALOG-01,2026-09-06T16:50:39.388710
52,85,06/09/2026,12:05:56,4.825195667,-74.35189467,NUEVA UBICACION,0,0,DATALOG-01,2026-09-06T17:06:05.329645
53,89,06/09/2026,12:21:31,4.82535,-74.352325,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T18:09:53.358877
54,89,06/09/2026,12:37:31,4.825346,-74.352341,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T18:10:09.861904
55,88,06/09/2026,12:54:08,4.825341333,-74.35232267,NUEVA UBICACION,0,0,DATALOG-01,2026-09-06T17:54:18.524752
56,89,06/09/2026,13:10:14,4.825330333,-74.35231983,NUEVA UBICACION,0,0,DATALOG-01,2026-09-06T18:10:30.140044
57,92,06/09/2026,13:58:38,4.825351833,-74.3523045,NUEVA UBICACION,0,0,DATALOG-01,2026-09-06T18:59:05.271891
58,106,06/09/2026,14:14:29,4.825353,-74.352306,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:01.036338
59,106,06/09/2026,14:30:31,4.825376,-74.352312,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:02.986355
60,106,06/09/2026,15:02:35,4.825387,-74.35232,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:26.478133
61,106,06/09/2026,15:18:38,4.825377,-74.352311,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:28.101374
62,106,06/09/2026,15:34:40,4.825371,-74.352315,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:29.350795
63,106,06/09/2026,15:50:43,4.825362,-74.352313,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:31.259683
64,106,06/09/2026,16:06:44,4.82537,-74.352297,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:32.616487
65,106,06/09/2026,16:22:45,4.825379,-74.352289,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:34.657099
66,106,06/09/2026,16:38:44,4.825363,-74.352396,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:40.516819
67,106,06/09/2026,16:54:43,4.8254,-74.352328,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:41.665532
68,106,06/09/2026,17:10:44,4.825376,-74.352331,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:42.995354
69,106,06/09/2026,17:26:45,4.825393,-74.352334,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-06T22:43:44.175056
70,216,06/09/2026,18:15:18,4.823102,-74.345828,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:36.088714
71,216,06/09/2026,18:31:19,4.823162,-74.345851,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:37.318421
72,216,06/09/2026,18:47:19,4.823118,-74.345974,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:38.941525
73,216,06/09/2026,19:03:15,4.825383,-74.352339,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:40.172990
74,216,06/09/2026,19:19:15,4.825356,-74.352344,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:41.372756
75,216,06/09/2026,19:35:15,4.825356,-74.352314,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:42.640141
76,216,06/09/2026,19:51:16,4.825361,-74.352347,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:43.809398
77,216,06/09/2026,20:07:16,4.825357,-74.35232,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:45.046429
78,216,06/09/2026,20:23:17,4.82537,-74.352306,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:46.519442
79,216,06/09/2026,20:39:18,4.825372,-74.352339,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:47.867463
80,216,06/09/2026,20:55:17,4.8253,-74.352352,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:49.114699
81,216,06/09/2026,21:11:19,4.825353,-74.352299,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:50.313271
82,216,06/09/2026,21:27:20,4.825356,-74.352306,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:51.695441
83,216,06/09/2026,21:43:22,4.825342,-74.352316,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:53.118693
84,216,06/09/2026,21:59:23,4.825325,-74.352302,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:54.364256
85,216,06/09/2026,22:15:24,4.825342,-74.352313,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:55.735296
86,216,06/09/2026,22:31:25,4.825355,-74.352272,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:57.433414
87,216,06/09/2026,22:47:27,4.825339,-74.35232,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:55:58.904250
88,216,06/09/2026,23:03:29,4.825362,-74.352311,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T09:56:00.346013
89,217,06/09/2026,23:19:31,4.825335,-74.352293,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T10:11:27.473974
90,217,07/09/2026,04:39:33,4.825318,-74.352342,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T10:11:28.747340
91,216,07/09/2026,04:56:04,4.825339667,-74.352371,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T09:56:30.640019
92,217,07/09/2026,05:11:32,4.807978333,-74.33220983,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T10:11:45.504172
93,230,07/09/2026,05:43:12,4.752305,-74.147768,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:14.528572
94,230,07/09/2026,05:59:13,4.709683,-74.128959,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:15.994953
95,230,07/09/2026,06:15:15,4.683231,-74.12209,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:17.101816
96,230,07/09/2026,06:31:15,4.683362,-74.135565,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:18.278847
97,230,07/09/2026,06:47:14,4.697738,-74.205527,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:19.495166
98,230,07/09/2026,07:03:15,4.74193,-74.264988,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:20.626803
99,230,07/09/2026,07:19:16,4.796262,-74.335353,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:21.835697
100,230,07/09/2026,07:35:17,4.823074,-74.346019,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:22.935672
101,230,07/09/2026,07:51:15,4.823177,-74.345805,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:24.344671
102,230,07/09/2026,08:23:13,4.82316,-74.345801,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T13:39:26.733796
103,230,07/09/2026,08:39:30,4.8231805,-74.34581367,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T13:39:39.521818
104,231,07/09/2026,08:54:35,4.82317,-74.34584383,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T13:54:45.150228
105,249,07/09/2026,12:03:33,4.823134333,-74.345855,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T17:04:28.465185
106,250,07/09/2026,12:08:07,4.823177333,-74.3458085,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T17:08:19.782691
107,254,07/09/2026,13:16:04,4.825344333,-74.352345,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T18:16:17.084468
108,255,07/09/2026,13:21:30,4.825336667,-74.352348,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T18:21:41.584028
109,256,07/09/2026,13:26:53,4.8253405,-74.352334,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T18:27:03.160677
110,257,07/09/2026,13:32:14,4.825335167,-74.35232683,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T18:32:26.065511
111,258,07/09/2026,13:37:51,4.8253465,-74.3523515,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T18:38:00.994824
112,259,07/09/2026,13:43:13,4.825328667,-74.35232717,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T18:43:24.010951
113,260,07/09/2026,13:48:38,4.825344167,-74.35234167,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T18:48:54.717984
114,270,07/09/2026,13:54:37,4.825322,-74.352346,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T19:50:23.293232
115,270,07/09/2026,14:00:52,4.820187,-74.348403,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T19:50:24.412785
116,270,07/09/2026,14:07:08,4.823028,-74.345996,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T19:50:25.533026
117,270,07/09/2026,14:13:23,4.823131,-74.345834,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T19:50:26.731177
118,270,07/09/2026,14:25:53,4.82318,-74.345828,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T19:50:28.927856
119,270,07/09/2026,14:32:08,4.823143,-74.345831,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T19:50:30.125539
120,270,07/09/2026,14:44:37,4.82314,-74.345821,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T19:50:32.465824
121,270,07/09/2026,14:50:36,4.823170167,-74.3457695,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T19:50:46.035890
122,271,07/09/2026,14:55:56,4.823149333,-74.34578717,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T19:56:06.215445
123,274,07/09/2026,15:11:38,4.823098,-74.345821,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T20:17:23.316965
124,274,07/09/2026,15:17:27,4.823110833,-74.34582217,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T20:17:36.979938
125,275,07/09/2026,15:22:48,4.823114,-74.34584067,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T20:22:57.783416
126,276,07/09/2026,15:30:17,4.823116667,-74.34580267,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T20:30:30.612048
127,277,07/09/2026,15:35:41,4.823058,-74.3458475,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T20:35:51.018905
128,278,07/09/2026,15:41:06,4.823042333,-74.34582683,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T20:41:15.790958
129,279,07/09/2026,15:47:52,4.8231085,-74.34581283,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T20:48:02.302631
130,281,07/09/2026,16:00:31,4.8231985,-74.34576283,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T21:01:02.606427
131,282,07/09/2026,16:06:11,4.823078167,-74.34579533,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T21:06:21.437243
132,283,07/09/2026,16:11:35,4.823173167,-74.34573533,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T21:11:44.817040
133,284,07/09/2026,16:16:56,4.823038167,-74.34583817,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T21:17:06.233207
134,288,07/09/2026,16:29:01,4.823119,-74.345811,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T21:41:33.867244
135,288,07/09/2026,16:35:16,4.823097,-74.345797,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T21:41:35.324610
136,288,07/09/2026,16:41:39,4.823128333,-74.345824,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T21:41:52.750736
137,289,07/09/2026,16:50:20,4.823134667,-74.345835,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T21:50:29.595992
138,291,07/09/2026,17:01:25,4.823119833,-74.34582633,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T22:01:38.914948
139,292,07/09/2026,17:06:51,4.823125167,-74.34588467,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T22:07:00.353283
140,294,07/09/2026,17:18:57,4.823163167,-74.34580633,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T22:19:09.378692
141,296,07/09/2026,17:24:49,4.823128,-74.345832,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-07T22:30:42.923512
142,296,07/09/2026,17:30:46,4.823084833,-74.34691817,NUEVA UBICACION,0,0,DATALOG-01,2026-09-07T22:30:57.979701
143,322,07/09/2026,17:42:53,4.809376,-74.352666,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:12:51.479942
144,322,07/09/2026,18:01:37,4.785016,-74.334355,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:12:55.712613
145,322,07/09/2026,18:20:22,4.730892,-74.282406,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:12:59.277847
146,322,07/09/2026,18:26:37,4.730886,-74.28242,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:00.501514
147,322,07/09/2026,18:39:07,4.730891,-74.282394,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:02.875813
148,322,07/09/2026,18:45:22,4.730883,-74.282415,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:04.110823
149,322,07/09/2026,18:51:37,4.730837,-74.28246,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:05.352365
150,322,07/09/2026,18:57:52,4.730873,-74.282497,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:06.550693
151,322,07/09/2026,19:10:22,4.730878,-74.282406,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:09.234364
152,322,07/09/2026,19:29:06,4.730873,-74.282444,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:12.957605
153,322,07/09/2026,19:35:21,4.730817,-74.282525,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:13:16.443874
154,323,07/09/2026,19:47:51,4.73113,-74.282464,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:19:03.228267
155,323,07/09/2026,19:54:05,4.756557,-74.304237,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:19:04.588592
156,323,07/09/2026,20:06:35,4.806895,-74.348625,REENVIO PENDIENTE,0,0,DATALOG-01,2026-09-08T01:19:07.382282
157,322,07/09/2026,20:13:20,4.818787667,-74.35364983,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:13:30.417624
158,323,07/09/2026,20:19:10,4.820659167,-74.348948,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:19:20.423702
159,325,07/09/2026,20:30:03,4.823135333,-74.345817,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:30:13.940058
160,326,07/09/2026,20:35:25,4.823117,-74.345869,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:35:35.015019
161,327,07/09/2026,20:41:07,4.823136667,-74.34582617,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:41:17.001612
162,328,07/09/2026,20:46:30,4.823206333,-74.34583867,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:46:40.997802
163,329,07/09/2026,20:52:03,4.823197833,-74.34585267,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:52:14.140352
164,330,07/09/2026,20:57:25,4.823272667,-74.34596767,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T01:57:58.390681
165,331,07/09/2026,21:03:09,4.823130833,-74.34586133,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T02:03:21.612477
166,332,07/09/2026,21:08:34,4.823118333,-74.34579933,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T02:08:44.351066
167,333,07/09/2026,21:13:56,4.823117833,-74.34583683,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T02:14:08.715389
168,334,07/09/2026,21:19:19,4.823193333,-74.34579383,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T02:19:29.298041
169,335,07/09/2026,21:24:44,4.823137667,-74.345845,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T02:24:54.895695
170,336,07/09/2026,21:30:50,4.8231475,-74.3458305,NUEVA UBICACION,0,0,DATALOG-01,2026-09-08T02:31:00.553506
